disease_id,symptom_name
宫颈腺癌,宫颈糜烂
阑尾类癌,面色潮红
阑尾类癌,腹痛
角膜鳞状细胞癌,鳞状细胞癌
角膜鳞状细胞癌,灰白色结节
精神病,意识障碍
精神病,抑郁
社交恐惧症,表情恐惧症
社交恐惧症,抑郁
睡眠障碍,睡觉流口水
睡眠障碍,保持睡眠障碍性失眠
前庭功能紊乱,旋转性眩晕
前庭功能紊乱,恶心与呕吐
密集恐惧症,头晕
密集恐惧症,恶心
精神障碍,幻觉
精神障碍,职业神经症
躁狂抑郁症,忧郁
躁狂抑郁症,焦虑
梦游症,焦虑
梦游症,经常说梦话
抽动障碍,喃喃重复自语
抽动障碍,学习困难
恐怖症,焦虑
恐怖症,梅毒恐怖
寄生虫妄想,瘙痒
寄生虫妄想,蚁走感
强迫型人格障碍,强迫性人格
强迫型人格障碍,强迫性体位
阿尔茨海默病性痴呆,目光呆滞
阿尔茨海默病性痴呆,暴怒
阿斯伯格综合症,孤独症
阿斯伯格综合症,精神障碍
表演型人格障碍,情绪起伏大
表演型人格障碍,抑郁
拔毛狂,便秘
拔毛狂,腹痛
产后精神病,病理性纵火
产后精神病,精神障碍
创伤后应激障碍,气短
创伤后应激障碍,难入睡或易惊醒
冲动型人格障碍,冲动型人格障碍
冲动型人格障碍,暴力冲动行为
产后抑郁症,产后极端行为
产后抑郁症,焦虑
抽动秽语综合征,喃喃重复自语
抽动秽语综合征,精神障碍
臭汗恐惧症,臭汗
臭汗恐惧症,紧张
单纯型精神分裂症,情感淡漠
单纯型精神分裂症,儿童退缩行为
单次发作抑郁症,便秘
单次发作抑郁症,焦虑
儿童期精神障...,中度精神发育迟滞
儿童期精神障...,轻度精神发育迟滞
分裂情感性障碍,分裂型人格障碍
分裂情感性障碍,被害妄想
发作性嗜睡强...,发作性嗜睡和食欲亢进
发作性嗜睡强...,新生儿嗜睡
发作性睡病,呼吸不规则
发作性睡病,焦虑
反应性精神病,类偏狂
反应性精神病,意识模糊
分裂情感性精神病,内容难以听清的
分裂情感性精神病,幻觉
反社会人格障...,攻击行为
反社会人格障...,行为无计划性
反社会人格障碍,攻击行为
反社会人格障碍,无羞惭感
孤独症,儿童行为孤僻
孤独症,语言发育迟缓
工业中毒所致...,谵妄
工业中毒所致...,食欲减退
肝豆状核变性...,吞咽困难
肝豆状核变性...,肝腹水
孤独症谱系障碍,言语紊乱
孤独症谱系障碍,轻度精神发育迟滞
感应性妄想性障碍,幻听
感应性妄想性障碍,精神障碍
广泛性焦虑障碍,注意力不集中
广泛性焦虑障碍,易激惹
急性应激反应,精神障碍
急性应激反应,意识障碍
惊恐症,晕厥
惊恐症,不真实感
疾病恐怖,焦虑
疾病恐怖,臭汗
急性妄想发作,抑郁
急性妄想发作,人格解体
精神发育迟缓,烦躁不安
精神发育迟缓,反应迟钝
酒精伴发的精神障碍,昏睡
酒精伴发的精神障碍,恶心与呕吐
酒精所致精神障碍,酒精依赖
酒精所致精神障碍,酒精中毒性幻觉症
精神分裂症,阵发性狂笑
精神分裂症,内容难以听清的
精神发育迟滞,重度精神发育迟滞
精神发育迟滞,中度精神发育迟滞
恐惧症,焦虑
恐怖性焦虑障碍,惊恐发作
恐怖性焦虑障碍,焦虑
口水强迫症,频繁吐黏液
口水强迫症,食欲不振
恐缩症,烦躁不安
恐缩症,焦虑
克-雅氏病性痴呆,痴呆
克-雅氏病性痴呆,进行性痴呆
空巢综合症,烦躁不安
空巢综合症,食欲异常
老年期谵妄,谵妄
老年期谵妄,意识障碍
老年人神经症,坐立不安
老年人神经症,疲劳
旅途精神病,被害妄想
旅途精神病,疲劳
老年期抑郁障碍,食欲减退
老年期抑郁障碍,疲乏
老年人睡眠障碍,入睡困难
老年人睡眠障碍,反应迟钝
老年期抑郁症,乏力
老年期抑郁症,精神障碍
脑外伤所致精神障碍,脑室受压移位
脑外伤所致精神障碍,紧张
脑外伤伴发的...,多疑
脑外伤伴发的...,痴呆
帕金森病性痴呆,面具脸
帕金森病性痴呆,认知功能障碍
品行障碍,冲动毁物
品行障碍,暴怒
皮肤行为症,反复舔吮口唇
皮肤行为症,甲周炎
皮克病性痴呆,痴呆
皮克病性痴呆,呆滞
偏执性精神障碍,偏执型人格障碍
偏执性精神障碍,诉讼狂
偏执狂,被害妄想
偏执狂,诉讼狂
皮质性遗忘症,焦虑
皮质性遗忘症,抑郁
强迫性障碍,强迫行为
强迫性障碍,强迫观念
其他类精神活...,抽搐
其他类精神活...,手机依赖症
躯体疾病伴发...,痴呆
躯体疾病伴发...,精神障碍
强迫症,焦虑
强迫症,强迫性穷思竭虑
情感障碍,谵妄
情感障碍,幻听
气功所致精神障碍,易激动
气功所致精神障碍,精神障碍
情感性心境障碍,躁狂
情感性心境障碍,思维缓慢
躯体形式障碍,无力
躯体形式障碍,胃肠道症状
躯体感染伴发...,易激惹
躯体感染伴发...,注意力不集中
青春型精神分裂症,被害妄想
青春型精神分裂症,迫害妄想
染色体异常伴...,思维紊乱
染色体异常伴...,精神障碍
人格解体-现...,焦虑
人格解体-现...,头昏
人格障碍,猜疑
人格障碍,多疑
失眠抑郁,难入睡或易惊醒
失眠抑郁,顽固性失眠
肾上腺皮质功...,认识能力缺失
肾上腺皮质功...,精神障碍
睡眠型癫痫,抽搐
睡眠型癫痫,脑痉挛
植物神经功能障碍,消化不良
植物神经功能障碍,失眠
丧偶后适应性障碍,抑郁
肾性脑病,视力障碍
肾性脑病,眼球震颤
散发性脑炎伴...,精神运动性兴奋
散发性脑炎伴...,不自主运动
双性恋,精神变态
双性恋,人格改变
水、电解质紊...,表情淡漠
水、电解质紊...,精神活性物质所
适应障碍,无用感
适应障碍,颤抖
围术期伴发的...,睡眠障碍
围术期伴发的...,术后急性精神障碍
妄想症,单次发作抑郁症
妄想症,迫害妄想
性功能异常伴...,精神障碍
性功能异常伴...,多疑
性欲亢进,性欲亢进
性欲亢进,迷走神经兴奋
性兴奋障碍,抑郁
性兴奋障碍,性欲减退
性变态,性施虐癖
性变态,性窒息
学习技能发育障碍,失读
学习技能发育障碍,学习困难
烟草依赖综合症,食欲下降
烟草依赖综合症,焦虑
延迟性应激反应,创伤
延迟性应激反应,焦虑
月经周期性精神病,意识障碍
月经周期性精神病,情感高涨
幽闭空间恐惧症,焦虑
幽闭空间恐惧症,恐惧
抑郁性神经症,能力减退感
抑郁性神经症,躁狂与昏睡交替
癔球症,咽部异物感
癔球症,吞咽痛
癔症,狂笑
癔症,缄默症
夜惊,烦躁不安
夜惊,频繁性惊醒
转换性障碍,木僵
转换性障碍,分离性身份障碍
躁狂症,易激惹
躁狂症,行为及情绪异常
自闭症,严重情绪障碍
自闭症,表情淡漠
注意缺陷障碍,易激惹
注意缺陷障碍,注意障碍
谵妄综合征,摸空症
谵妄综合征,智能减退
致死性家族性失眠症,多梦
致死性家族性失眠症,幻觉
痢疾,腹痛
痢疾,腹泻
解脲支原体感染,白带异常
解脲支原体感染,腰酸
淋巴结核,淋巴结结核
淋巴结核,进行性颈部肿块
流行性脑脊髓膜炎,高热
流行性脑脊髓膜炎,咽痛
EB病毒感染,腹泻
EB病毒感染,食欲减退
寻常狼疮,乏力
寻常狼疮,结痂
结肠阿米巴,稀便
结肠阿米巴,腹部不适
广州管圆线虫病,食欲下降
广州管圆线虫病,恶心
高致病性禽流...,高热
高致病性禽流...,鼻塞
结核性盆腔炎,盗汗
结核性盆腔炎,月经周期改变
链球菌感染,乏力
链球菌感染,厌食
继发性肺结核,咳嗽
继发性肺结核,乏力
埃利希体病,斑疹
埃利希体病,恶心
埃里希体病,恶寒
埃里希体病,腹痛
艾滋病,发炎
艾滋病,HIV感染
阿根廷出血热,腹泻
阿根廷出血热,充血
A链球菌群感染,腹膜炎
A链球菌群感染,反应迟钝
埃及血吸虫病,泌尿道阻塞
埃及血吸虫病,尿频
埃博拉病毒病,皮疹
埃博拉病毒病,肌痛
艾滋病神经系统损害,食欲不振
艾滋病神经系统损害,高热
不动杆菌感染,休克
不动杆菌感染,啰音
斑疹伤寒,皮疹
斑疹伤寒,发热伴淋巴结肿
鼻结核,鼻出血
鼻结核,鼻塞
巴贝虫病,黄疸
巴贝虫病,高热
布氏菌病,不规则热
布氏菌病,不明原因发热
白喉,皮肤白喉
白喉,白喉假膜形成
白痢,腹痛
白痢,胶冻状便
白蛉热,眼痛
白蛉热,结膜充血
病毒性出血热,面颊及上胸部充血
病毒性出血热,肠出血
巴西紫热,血压下降
巴西紫热,腹痛
鼻疽,口腔黏膜溃疡
鼻疽,鼻中隔穿孔
布鲁菌病,白细胞增多
布鲁菌病,睾丸触痛
肠伤寒,肠出血
肠伤寒,肠穿孔
肠道厌氧菌感染,粘液便
肠道厌氧菌感染,黄色蛋花样稀便
肠结核,腹痛
肠结核,肠外结核
肠道传染病,全身感染中毒症状
肠道传染病,恶心与呕吐
查加斯病,心脏性猝死
查加斯病,心力衰竭
传染性单核细...,恶心
传染性单核细...,肝功能异常
肠道病毒71型感染,斑丘疹
肠道病毒71型感染,下腹痛
产气杆菌肠炎,水样便
产气杆菌肠炎,腹痛
单纯疱疹病毒感染症,疱疹
单纯疱疹病毒感染症,口炎
丹毒丝菌病,丹毒
丹毒丝菌病,丘疹
登革出血热,发烧
登革出血热,皮疹
短膜壳绦虫病,粪便中查见虫卵
短膜壳绦虫病,恶心
单纯疱疹性脑炎,点状出血
单纯疱疹性脑炎,昏睡
登革热,高热
登革热,畏寒
地方性斑疹伤寒,肝肿大
地方性斑疹伤寒,腹泻
单纯疱疹,白带
单纯疱疹,带状疱疹样外观
单纯性疱疹,口咽部水疱状损害
单纯性疱疹,口唇疱疹
东方马型脑炎,惊厥
东方马型脑炎,昏迷
颚口线虫病,低热
颚口线虫病,腹痛
鄂木斯克出血热,面颊及上胸部充血
鄂木斯克出血热,腹泻
发热伴血小板...,高热
发热伴血小板...,头痛
副伤寒,腹痛
副伤寒,腹泻
肺门淋巴结核,高热
肺门淋巴结核,咳嗽
附红细胞体病,淋巴结肿大
附红细胞体病,黄疸
肺结核瘤,湿罗音
肺结核瘤,咯血伴呛咳
肺鼠疫,发绀
肺鼠疫,肝脾肿大
肺炭疽,败血症
肺炭疽,毒血症
肺吸虫病,囊性肿块
肺吸虫病,咯血
肺结核,湿罗音
肺结核,咯血伴呛咳
肺包虫病,呼吸困难
肺包虫病,发烧
非结核性分枝杆菌病,低热
非结核性分枝杆菌病,肝脾肿大
非01霍乱弧菌肠炎,恶心
非01霍乱弧菌肠炎,脱水
钩虫病,腹部不适
钩虫病,乏力
弓形虫病,腹痛
弓形虫病,肝脾肿大
钩端螺旋体病,黄疸
钩端螺旋体病,出血倾向
弓形体病,黄疸
弓形体病,斑疹
冠状病毒感染,发烧
冠状病毒感染,腹泻
钩端螺旋体病...,结膜充血
钩端螺旋体病...,多尿
回归热,恶心
回归热,乏力
黄热病,烦躁不安
黄热病,高热
霍乱,爆发性水泻
霍乱,头昏
H7n7,持续发烧
H7n7,胸痛伴呼吸困难
H7N9型禽流感,高热
H7N9型禽流感,咳嗽
获得性免疫缺...,恶心与呕吐
获得性免疫缺...,不明原因发热
黑热病,脾肿大
黑热病,丘疹
华支睾吸虫病,腹痛
华支睾吸虫病,乏力
汉坦病毒肺综合征,乏力
汉坦病毒肺综合征,恶心
急性丙肝,不明原因发热
急性丙肝,食欲减退
急性播散性脑脊髓炎,昏睡
急性播散性脑脊髓炎,高热
肩关节结核,骨质疏松
肩关节结核,软组织肿胀
结核性脓胸,呼吸困难
结核性脓胸,胸闷
结核病,持续低烧
结核病,乏力
甲型副伤寒,开始有全身不适
甲型副伤寒,食欲不好
甲型副伤寒,头痛
甲型副伤寒,发热
甲型副伤寒,5—6日内体温可达40℃
甲型副伤寒,持续不退
甲型副伤寒,表
甲型副伤寒,常识
甲型副伤寒,易感人群：
甲型副伤寒,无特定人群
甲型副伤寒,患病比例：
甲型副伤寒,0.0025%
甲型副伤寒,传染方式：
甲型副伤寒,呼吸道传播
甲流,高热
甲流,急性呼吸窘迫综合征
巨细胞病毒病,死胎
巨细胞病毒病,脐血
科罗拉多蜱热,斑丘疹
科罗拉多蜱热,斑疹
口蹄病,淋巴结肿大
口蹄病,发烧
抗-HCVAg阳性,蛋白尿
抗-HCVAg阳性,血红蛋白尿
夸赛纳森林病,出血倾向
夸赛纳森林病,恶心
卡他莫拉菌感染,细菌感染
卡他莫拉菌感染,呼吸困难
康诺尔立克次...,乏力
康诺尔立克次...,斑丘疹
狂犬病,烦躁不安
狂犬病,食欲缺乏
克里米亚-刚...,剧痛
克里米亚-刚...,充血
溃疡性皮肤结核,结节
溃疡性皮肤结核,脓苔
寇热,寇热
寇热,乏力
库鲁病,不自主运动
库鲁病,衰弱
柯萨奇病毒和...,斑丘疹
柯萨奇病毒和...,疱疹
淋巴丝虫病,腹膜炎
淋巴丝虫病,急腹症
淋球菌感染,高热
淋球菌感染,食欲缺乏
淋巴结结核,淋巴结结核
淋巴结结核,进行性颈部肿块
老年人肺结核病,免疫力降低
老年人肺结核病,食欲减退
流行性斑疹伤寒,低热
流行性斑疹伤寒,斑疹
利斯特菌病,恶心
利斯特菌病,共济失调
老年人肺结核,无力
老年人肺结核,乏力
流行性乙型脑炎,表情淡漠
流行性乙型脑炎,吞咽困难
泌尿生殖系支...,真性菌尿
泌尿生殖系支...,尿急
慢性细菌性痢疾,腹泻
慢性细菌性痢疾,排便频率异常
麻风性角膜病变,感觉障碍
麻风性角膜病变,角膜炎
麻风,结膜充血
麻风,无力
猫抓病,帕里诺眼-腺综合征
猫抓病,结痂
马尔堡病毒病,恶心
马尔堡病毒病,惊厥
麻疹,面色苍白
麻疹,高热
麻风病,面部皮肤有结节状增生
麻风病,肌肉萎缩
慢性阿米巴性痢疾,里急后重
慢性阿米巴性痢疾,腹泻与便秘交替
慢性阿米巴病肠炎,腹痛
慢性阿米巴病肠炎,腹泻
湄公血吸虫病,腹水
湄公血吸虫病,肝脾肿大
毛圆线虫病,腹泻
毛圆线虫病,腹痛
念珠菌病,白色念珠菌感染
念珠菌病,三联征
脑弓形体病,颅压增高
脑弓形体病,小头
男性生殖系结核,皮肤粘连
男性生殖系结核,精液少
牛带绦虫病,肛门瘙痒
牛带绦虫病,腹痛
诺卡菌病,抽搐
诺卡菌病,消瘦
内脏血吸虫炎,腹泻
内脏血吸虫炎,疱疹
内脏利什曼病,斑丘疹
内脏利什曼病,腹痛
疟疾肾病,尿频
疟疾肾病,尿急
诺卡放线菌病,脑脓肿
诺卡放线菌病,纳差
疟疾,高热
疟疾,腹泻
脑结核瘤,淋巴结肿大
脑结核瘤,乏力
难辨芽胞杆菌肠炎,排水样血性大便
难辨芽胞杆菌肠炎,发热伴有腹痛
皮下裂头蚴病,恶心
皮下裂头蚴病,畏光
盘尾丝虫病,瘙痒
盘尾丝虫病,剧痒
皮肤阿米巴病,脓肿
皮肤阿米巴病,脓性分泌物
皮肤炭疽,败血症
皮肤炭疽,斑丘疹
皮肤幼虫移行症,瘙痒
皮肤幼虫移行症,结痂
片吸虫病,便秘
片吸虫病,细菌感染
品他病,色素异常
品他病,大量皮肤脱屑
皮肤颌口虫病,恶心
皮肤颌口虫病,呼吸困难
球孢子菌病,低热
球孢子菌病,发热伴咳嗽
球孢子菌病,咯
禽流感,高热
禽流感,咳嗽
气性坏疽病,血压下降
气性坏疽病,烦躁不安
Q热,乏力
Q热,弛张热
奇孔古尼亚病...,腹痛
奇孔古尼亚病...,齿龈出血
曲霉病,畏寒
曲霉病,咯血
羌虫病,淋巴结肿大
羌虫病,丘疹
输血后肝炎,肝气犯脾
输血后肝炎,乏力
溶组织内阿米巴病,痢疾
溶组织内阿米巴病,弛张热
人类T淋巴细...,无力
人类T淋巴细...,黏膜损害
日本血吸虫病,高热
日本血吸虫病,低热
肉孢子虫病,恶心
肉孢子虫病,腹泻
乳房棘球蚴病,乳房肿块
乳房棘球蚴病,乳房巨大
乳房结核,低热
乳房结核,乳房肿块
瑞列绦虫病,磨牙
瑞列绦虫病,腹痛
鼠咬热,脑膜炎
鼠咬热,发炎
四川并殖吸虫病,肝内形成嗜酸性肉芽肿
四川并殖吸虫病,脑膜刺激征
森林脑炎,不规则热
森林脑炎,低热
散发性脑炎,努嘴伸舌
散发性脑炎,精神障碍
苏格兰脑炎,低热
苏格兰脑炎,白细胞增多
鼠疫,乏力
鼠疫,毒血症
水痘,水痘样皮疹
水痘,水痘结痂
伤寒与副伤寒,稽留热
伤寒与副伤寒,不规则热
丝虫病,发炎
丝虫病,肉芽肿
伤寒,斑丘疹
伤寒,肠出血
梭状芽胞杆菌...,蜂窝组织炎
梭状芽胞杆菌...,组织液渗出
鼠疫耶尔森菌肺炎,发绀
鼠疫耶尔森菌肺炎,啰音
兔热病,毒血症
兔热病,败血症
天花,高热
天花,乏力
炭疽病,高热
炭疽病,腹膜炎
炭疽,瘙痒
炭疽,疱疹
弯曲菌性肠炎,腹痛
弯曲菌性肠炎,恶心
弯曲菌肠炎,腹痛
弯曲菌肠炎,腹泻
弯曲菌感染,腹泻
弯曲菌感染,脑膜炎
微小病毒感染,肌痛
微小病毒感染,腹痛
尾蚴性皮炎,水肿
尾蚴性皮炎,疱疹
委内瑞拉马脑炎,肌痛
委内瑞拉马脑炎,流感样症状
卫氏并殖吸虫病,腹痛
卫氏并殖吸虫病,腹泻
小儿结核性胸膜炎,疲乏
小儿结核性胸膜炎,高热
西伯利亚立克...,肌肉酸痛
西伯利亚立克...,弛张热
腺病毒感染,咽痛
腺病毒感染,尿频
小儿结核性脑膜炎,消瘦
小儿结核性脑膜炎,烦躁不安
小儿麻疹,皮肤斑丘疹
小儿麻疹,食欲减退
小儿细菌性痢疾,恶心
小儿细菌性痢疾,食欲减退
小儿雅司病,丘疹
小儿雅司病,结节
胸壁结核,消瘦
胸壁结核,乏力
西方马型脑炎,行为及情绪异常
西方马型脑炎,人格改变
涎腺结核,腮腺无痛性肿块
小儿人类细小...,肌痛
小儿人类细小...,低热
阴茎结核疹,红晕
阴茎结核疹,结节
咽白喉,喉头增大
咽白喉,恶心
隐球菌病,隐球菌囊膜多糖堆积
隐球菌病,烦躁不安
医院内感染,革兰阴性杆菌感染
医院内感染,细菌感染
亚急性硬化性全脑炎,健忘
亚急性硬化性全脑炎,肌阵挛
咽部结核,腭部穿孔
咽部结核,吞咽痛
咽结合膜热,高热
咽结合膜热,颈部淋巴结肿大
乙脑伴发的精神障碍,腹痛
乙脑伴发的精神障碍,易激惹
眼睑炭疽,便秘
眼睑炭疽,发炎
鹦鹉热,发绀
鹦鹉热,恶寒
阴沟肠杆菌感染,弛张热
阴沟肠杆菌感染,呼吸急促
原发性皮肤结...,丘疹
原发性皮肤结...,淋巴结肿大
支原体感染,腰酸
支原体感染,胀痛
组织胞浆菌病,钙化灶
组织胞浆菌病,干咳
中间型链球菌感染,感染性发热
中间型链球菌感染,微炎症状态
战壕热,骨痛
战壕热,斑丘疹
自由生活阿米巴感染,肠胀气
自由生活阿米巴感染,腹泻
致肠细胞病变...,疲乏
致肠细胞病变...,发热伴有皮疹
猪带绦虫病,恶心
猪带绦虫病,结节
锥虫病,白晕
锥虫病,肝脾肿大
阴虚,烦热
阴虚,口干舌燥
五更泻,腹泻
五更泻,腹痛伴腹泻
体寒,手脚冰凉
体寒,四肢酸痛无力
风热头痛,咽喉干燥及灼热感
风热头痛,舌苔黄
体质性低血压,血压偏低
体质性低血压,气短
黧黑斑,血虚
黧黑斑,黑斑
虚劳,弱脉
虚劳,烦热
血虚眩晕,手指甲没有白色月牙
血虚眩晕,头晕
风热感冒,小儿发烧后身上起红点
风热感冒,咽痛
心气虚,耳鸣
心气虚,头昏
小儿乳积,消化不良
小儿乳积,小儿发热
阴冷,腰膝酸软
阴冷,畏寒
白屑风,头皮屑多
白屑风,瘙痒
白睛溢血,结膜充血
白睛溢血,眼白出现红点
白秃疮,斑秃
白秃疮,鳞屑
奔豚气,抽搐
奔豚气,心悸
痹证,关节肿大
痹证,屈伸不利
唇疱疹,溃疡
唇疱疹,口唇严重充血呈红色
产后血瘀,产后出血
