disease_name,department_name
噪声性耳聋,耳鼻喉科
粘连性中耳炎,五官科
粘连性中耳炎,耳鼻喉科
中耳气压伤,五官科
中耳气压伤,耳鼻喉科
中耳炎,五官科
中耳炎,耳鼻喉科
噪声性聋,五官科
噪声性聋,耳鼻喉科
脑癌,肿瘤科
脑癌,肿瘤内科
癌症,肿瘤科
癌症,肿瘤内科
肿瘤,肿瘤科
肿瘤,肿瘤内科
生殖细胞瘤,肿瘤科
生殖细胞瘤,肿瘤内科
肛周肿瘤,肿瘤科
肛周肿瘤,肿瘤内科
扁桃体癌,肿瘤科
扁桃体癌,肿瘤内科
恶性肿瘤,肿瘤科
恶性肿瘤,肿瘤内科
乙状结肠癌,肿瘤科
乙状结肠癌,肿瘤内科
甲状腺乳头癌,肿瘤科
甲状腺乳头癌,肿瘤内科
癌性疼痛,肿瘤科
癌性疼痛,肿瘤内科
尤因肉瘤,肿瘤科
尤因肉瘤,肿瘤内科
阴道粒细胞肉瘤,肿瘤科
阴道粒细胞肉瘤,肿瘤内科
癌症伴发的精神障碍,肿瘤科
癌症伴发的精神障碍,肿瘤内科
贲门癌,肿瘤科
贲门癌,肿瘤内科
鼻/鼻型T/...,肿瘤科
鼻/鼻型T/...,肿瘤内科
表皮样囊肿,肿瘤科
表皮样囊肿,肿瘤内科
成纤维性纤维瘤,肿瘤科
成纤维性纤维瘤,肿瘤内科
侧颅底肿瘤,肿瘤科
侧颅底肿瘤,肿瘤内科
草莓状血管瘤,肿瘤科
草莓状血管瘤,肿瘤内科
肠系膜肿瘤,肿瘤科
肠系膜肿瘤,肿瘤内科
c胰岛功能性...,肿瘤科
c胰岛功能性...,肿瘤内科
多发性内分泌...,肿瘤科
多发性内分泌...,肿瘤内科
胆管癌,肿瘤科
胆管癌,肿瘤内科
大肠癌,肿瘤科
大肠癌,肿瘤内科
多发内生软骨瘤病,肿瘤科
多发内生软骨瘤病,肿瘤内科
冬眠瘤,肿瘤科
冬眠瘤,肿瘤内科
多发性骨髓瘤病肾病,肿瘤科
多发性骨髓瘤病肾病,肿瘤内科
恶性血管内皮细胞瘤,肿瘤科
恶性血管内皮细胞瘤,肿瘤内科
恶性肿瘤所致贫血,肿瘤科
恶性肿瘤所致贫血,肿瘤内科
肺癌脑转移,肿瘤科
肺癌脑转移,肿瘤内科
肺癌转移,肿瘤科
肺癌转移,肿瘤内科
肺癌骨转移,肿瘤科
肺癌骨转移,肿瘤内科
肺癌肝转移,肿瘤科
肺癌肝转移,肿瘤内科
淋巴管平滑肌瘤,肿瘤科
淋巴管平滑肌瘤,肿瘤内科
肺假性淋巴瘤,肿瘤科
肺假性淋巴瘤,肿瘤内科
肺部少见的恶性肿瘤,肿瘤科
肺部少见的恶性肿瘤,肿瘤内科
肺部良性肿瘤,肿瘤科
肺部良性肿瘤,肿瘤内科
肺癌,肿瘤科
肺癌,肿瘤内科
肺转移瘤,肿瘤科
肺转移瘤,肿瘤内科
非霍奇金淋巴瘤,肿瘤科
非霍奇金淋巴瘤,肿瘤内科
放射病,肿瘤科
放射病,肿瘤内科
肝脏类癌,肿瘤科
肝脏类癌,肿瘤内科
肝肿瘤,肿瘤科
肝肿瘤,肿瘤内科
骨恶性淋巴瘤,肿瘤科
骨恶性淋巴瘤,肿瘤内科
肝腺瘤,肿瘤科
肝腺瘤,肿瘤内科
宫颈癌,肿瘤科
宫颈癌,肿瘤内科
获得性免疫缺...,肿瘤科
获得性免疫缺...,肿瘤内科
结直肠癌,肿瘤科
结直肠癌,肿瘤内科
精原细胞瘤,肿瘤科
精原细胞瘤,肿瘤内科
颈部水囊瘤,肿瘤科
颈部水囊瘤,肿瘤内科
浆细胞瘤,肿瘤科
浆细胞瘤,肿瘤内科
结肠癌,肿瘤科
结肠癌,肿瘤内科
甲状腺癌,肿瘤科
甲状腺癌,肿瘤内科
颈部囊状淋巴管瘤,肿瘤科
颈部囊状淋巴管瘤,肿瘤内科
甲状腺微小癌,肿瘤科
甲状腺微小癌,肿瘤内科
口咽良性肿瘤,肿瘤科
口咽良性肿瘤,肿瘤内科
卡波西肉瘤,肿瘤科
卡波西肉瘤,肿瘤内科
口腔颌面部毛...,肿瘤科
口腔颌面部毛...,肿瘤内科
口腔颌面部血管瘤,肿瘤科
口腔颌面部血管瘤,肿瘤内科
口腔颌面部肿瘤,肿瘤科
口腔颌面部肿瘤,肿瘤内科
老年人食管癌,肿瘤科
老年人食管癌,肿瘤内科
老年癌症病人...,肿瘤科
老年癌症病人...,肿瘤内科
良性脑瘤,肿瘤科
良性脑瘤,肿瘤内科
淋巴管肉瘤,肿瘤科
淋巴管肉瘤,肿瘤内科
老年人恶性心包积液,肿瘤科
老年人恶性心包积液,肿瘤内科
类癌综合征,肿瘤科
类癌综合征,肿瘤内科
淋巴瘤,肿瘤科
淋巴瘤,肿瘤内科
老年人肺癌,肿瘤科
老年人肺癌,肿瘤内科
良性葡萄胎,肿瘤科
良性葡萄胎,肿瘤内科
淋巴瘤引起的肾损害,肿瘤科
淋巴瘤引起的肾损害,肿瘤内科
老年人非霍奇...,肿瘤科
老年人非霍奇...,肿瘤内科
老年人异位抗...,肿瘤科
老年人异位抗...,肿瘤内科
弥漫型间皮瘤,肿瘤科
弥漫型间皮瘤,肿瘤内科
脑膜转移瘤,肿瘤科
脑膜转移瘤,肿瘤内科
囊状淋巴管瘤,肿瘤科
囊状淋巴管瘤,肿瘤内科
脑干胶质瘤,肿瘤科
脑干胶质瘤,肿瘤内科
匍行性血管瘤,肿瘤科
匍行性血管瘤,肿瘤内科
皮下T细胞淋巴瘤,肿瘤科
皮下T细胞淋巴瘤,肿瘤内科
平滑肌错构瘤,肿瘤科
平滑肌错构瘤,肿瘤内科
前列腺癌,肿瘤科
前列腺癌,肿瘤内科
气管肿瘤,肿瘤科
气管肿瘤,肿瘤内科
乳头状腺瘤,肿瘤科
乳头状腺瘤,肿瘤内科
绒毛膜癌,肿瘤科
绒毛膜癌,肿瘤内科
乳腺癌,肿瘤科
乳腺癌,肿瘤内科
少突胶质细胞瘤,肿瘤科
少突胶质细胞瘤,肿瘤内科
实体肿瘤的肾损害,肿瘤科
实体肿瘤的肾损害,肿瘤内科
肾母细胞瘤,肿瘤科
肾母细胞瘤,肿瘤内科
十二指肠腺癌,肿瘤科
十二指肠腺癌,肿瘤内科
十二指肠类癌,肿瘤科
十二指肠类癌,肿瘤内科
食管乳头状瘤,肿瘤科
食管乳头状瘤,肿瘤内科
食管癌,肿瘤科
食管癌,肿瘤内科
梭形细胞肿瘤,肿瘤科
梭形细胞肿瘤,肿瘤内科
神经系统副肿...,肿瘤科
神经系统副肿...,肿瘤内科
神经内分泌肿瘤,肿瘤科
神经内分泌肿瘤,肿瘤内科
神经瘤,肿瘤科
神经瘤,肿瘤内科
胎盘部位滋养...,肿瘤科
胎盘部位滋养...,肿瘤内科
胃平滑肌瘤,肿瘤科
胃平滑肌瘤,肿瘤内科
胃肠道癌,肿瘤科
胃肠道癌,肿瘤内科
胃癌,肿瘤科
胃癌,肿瘤内科
网膜肿瘤,肿瘤科
网膜肿瘤,肿瘤内科
胃良性肿瘤,肿瘤科
胃良性肿瘤,肿瘤内科
胃肠道间质瘤,肿瘤科
胃肠道间质瘤,肿瘤内科
纹状骨瘤,肿瘤科
纹状骨瘤,肿瘤内科
小肠类癌,肿瘤科
小肠类癌,肿瘤内科
血管活性肠肽瘤,肿瘤科
血管活性肠肽瘤,肿瘤内科
先天性冠状动脉瘤,肿瘤科
先天性冠状动脉瘤,肿瘤内科
心脏黏液瘤,肿瘤科
心脏黏液瘤,肿瘤内科
心脏内粘液瘤,肿瘤科
心脏内粘液瘤,肿瘤内科
小儿脑肿瘤,肿瘤科
小儿脑肿瘤,肿瘤内科
血管网状细胞瘤,肿瘤科
血管网状细胞瘤,肿瘤内科
小儿霍奇金病,肿瘤科
小儿霍奇金病,肿瘤内科
小儿非霍奇金淋巴瘤,肿瘤科
小儿非霍奇金淋巴瘤,肿瘤内科
血管内大B细...,肿瘤科
血管内大B细...,肿瘤内科
小儿肝肿瘤,肿瘤科
小儿肝肿瘤,肿瘤内科
小肠腺癌,肿瘤科
小肠腺癌,肿瘤内科
婴儿成神经细胞瘤,肿瘤科
婴儿成神经细胞瘤,肿瘤内科
眼内转移性肿瘤,肿瘤科
眼内转移性肿瘤,肿瘤内科
阴囊炎性癌,肿瘤科
阴囊炎性癌,肿瘤内科
原发性骨淋巴瘤,肿瘤科
原发性骨淋巴瘤,肿瘤内科
樱桃状血管瘤,肿瘤科
樱桃状血管瘤,肿瘤内科
胰腺癌,肿瘤科
胰腺癌,肿瘤内科
原发性腹膜后肿瘤,肿瘤科
原发性腹膜后肿瘤,肿瘤内科
原发性食管恶...,肿瘤科
原发性食管恶...,肿瘤内科
纵隔肿瘤,肿瘤科
纵隔肿瘤,肿瘤内科
粘液表皮样癌,肿瘤科
粘液表皮样癌,肿瘤内科
直肠癌,肿瘤科
直肠癌,肿瘤内科
中枢神经系统淋巴瘤,肿瘤科
中枢神经系统淋巴瘤,肿瘤内科
睾丸癌,肿瘤科
睾丸癌,肿瘤外科
乳房肉瘤,肿瘤科
乳房肉瘤,肿瘤外科
乳腺肿瘤,肿瘤科
乳腺肿瘤,肿瘤外科
肾肿瘤,肿瘤科
肾肿瘤,肿瘤外科
错构瘤,肿瘤科
错构瘤,肿瘤外科
绝经期乳腺癌,肿瘤科
绝经期乳腺癌,肿瘤外科
胰头癌,肿瘤科
胰头癌,肿瘤外科
乳房外湿疹样癌,肿瘤科
乳房外湿疹样癌,肿瘤外科
软纤维瘤,肿瘤科
软纤维瘤,肿瘤外科
宫颈腺癌,肿瘤科
宫颈腺癌,肿瘤外科
阑尾类癌,肿瘤科
阑尾类癌,肿瘤外科
角膜鳞状细胞癌,肿瘤科
角膜鳞状细胞癌,肿瘤外科
鞍上生殖细胞瘤,肿瘤科
鞍上生殖细胞瘤,肿瘤外科
癌肿性关节炎,肿瘤科
癌肿性关节炎,肿瘤外科
鲍恩病,肿瘤科
鲍恩病,肿瘤外科
鼻咽癌,肿瘤科
鼻咽癌,肿瘤外科
鼻神经胶质瘤,肿瘤科
鼻神经胶质瘤,肿瘤外科
靶样含铁血黄...,肿瘤科
靶样含铁血黄...,肿瘤外科
背部弹力纤维瘤,肿瘤科
背部弹力纤维瘤,肿瘤外科
丛状血管瘤,肿瘤科
丛状血管瘤,肿瘤外科
残胃癌,肿瘤科
残胃癌,肿瘤外科
CD30阳性...,肿瘤科
CD30阳性...,肿瘤外科
长骨造釉细胞瘤,肿瘤科
长骨造釉细胞瘤,肿瘤外科
大肠腺瘤,肿瘤科
大肠腺瘤,肿瘤外科
骶尾部畸胎瘤,肿瘤科
骶尾部畸胎瘤,肿瘤外科
大汗腺癌,肿瘤科
大汗腺癌,肿瘤外科
动脉瘤,肿瘤科
动脉瘤,肿瘤外科
蝶骨嵴脑膜瘤...,肿瘤科
蝶骨嵴脑膜瘤...,肿瘤外科
单房性骨囊肿,肿瘤科
单房性骨囊肿,肿瘤外科
大肠脂肪瘤,肿瘤科
大肠脂肪瘤,肿瘤外科
瘢痕癌,肿瘤科
瘢痕癌,肿瘤外科
大肠平滑肌肉瘤,肿瘤科
大肠平滑肌肉瘤,肿瘤外科
多形性脂肪瘤,肿瘤科
多形性脂肪瘤,肿瘤外科
多发性软骨瘤,肿瘤科
多发性软骨瘤,肿瘤外科
多发性遗传性...,肿瘤科
多发性遗传性...,肿瘤外科
恶性纤维组织细胞瘤,肿瘤科
恶性纤维组织细胞瘤,肿瘤外科
恶性黑色素瘤,肿瘤科
恶性黑色素瘤,肿瘤外科
恶性黑素瘤,肿瘤科
恶性黑素瘤,肿瘤外科
恶性小汗腺螺旋腺瘤,肿瘤科
恶性小汗腺螺旋腺瘤,肿瘤外科
恶性小汗腺汗孔瘤,肿瘤科
恶性小汗腺汗孔瘤,肿瘤外科
副乳乳腺癌,肿瘤科
副乳乳腺癌,肿瘤外科
反分化软骨肉瘤,肿瘤科
反分化软骨肉瘤,肿瘤外科
肺转移性肿瘤,肿瘤科
肺转移性肿瘤,肿瘤外科
非骨化性纤维瘤,肿瘤科
非骨化性纤维瘤,肿瘤外科
腹膜转移癌,肿瘤科
腹膜转移癌,肿瘤外科
腹膜假黏液瘤,肿瘤科
腹膜假黏液瘤,肿瘤外科
非典型纤维黄色瘤,肿瘤科
非典型纤维黄色瘤,肿瘤外科
泛发性毛囊错构瘤,肿瘤科
泛发性毛囊错构瘤,肿瘤外科
肺癌皮肤转移,肿瘤科
肺癌皮肤转移,肿瘤外科
腹壁纤维肉瘤,肿瘤科
腹壁纤维肉瘤,肿瘤外科
宫颈浸润癌,肿瘤科
宫颈浸润癌,肿瘤外科
骨嗜酸性肉芽肿,肿瘤科
骨嗜酸性肉芽肿,肿瘤外科
骨恶性纤维组...,肿瘤科
骨恶性纤维组...,肿瘤外科
骨软骨瘤,肿瘤科
骨软骨瘤,肿瘤外科
骨膜软骨瘤,肿瘤科
骨膜软骨瘤,肿瘤外科
肝纤维板层癌,肿瘤科
肝纤维板层癌,肿瘤外科
骨母细胞瘤,肿瘤科
骨母细胞瘤,肿瘤外科
骨淋巴管瘤,肿瘤科
骨淋巴管瘤,肿瘤外科
管状小汗腺癌,肿瘤科
管状小汗腺癌,肿瘤外科
骨神经纤维瘤,肿瘤科
骨神经纤维瘤,肿瘤外科
颌骨癌,肿瘤科
颌骨癌,肿瘤外科
壶腹周围癌,肿瘤科
壶腹周围癌,肿瘤外科
汗腺癌,肿瘤科
汗腺癌,肿瘤外科
混合瘤,肿瘤科
混合瘤,肿瘤外科
横纹肌肉瘤,肿瘤科
横纹肌肉瘤,肿瘤外科
颌面部骨巨细胞瘤,肿瘤科
颌面部骨巨细胞瘤,肿瘤外科
颌面部神经纤维瘤,肿瘤科
颌面部神经纤维瘤,肿瘤外科
滑膜肉瘤,肿瘤科
滑膜肉瘤,肿瘤外科
黑色素瘤,肿瘤科
黑色素瘤,肿瘤外科
汗管棘皮瘤,肿瘤科
汗管棘皮瘤,肿瘤外科
何杰金病,肿瘤科
何杰金病,肿瘤外科
海绵状淋巴管瘤,肿瘤科
海绵状淋巴管瘤,肿瘤外科
角化棘皮瘤,肿瘤科
角化棘皮瘤,肿瘤外科
结缔组织增生...,肿瘤科
结缔组织增生...,肿瘤外科
脊索瘤,肿瘤科
脊索瘤,肿瘤外科
间充质软骨肉瘤,肿瘤科
间充质软骨肉瘤,肿瘤外科
基底细胞癌,肿瘤科
基底细胞癌,肿瘤外科
腱鞘巨细胞瘤,肿瘤科
腱鞘巨细胞瘤,肿瘤外科
局限型间皮瘤,肿瘤科
局限型间皮瘤,肿瘤外科
胶质细胞瘤,肿瘤科
胶质细胞瘤,肿瘤外科
基底细胞腺瘤,肿瘤科
基底细胞腺瘤,肿瘤外科
继发性皮肤C...,肿瘤科
继发性皮肤C...,肿瘤外科
眶脑膜瘤,肿瘤科
眶脑膜瘤,肿瘤外科
Kaposis肉瘤,肿瘤科
Kaposis肉瘤,肿瘤外科
口腔癌,肿瘤科
口腔癌,肿瘤外科
口腔癌皮肤转移,肿瘤科
口腔癌皮肤转移,肿瘤外科
考登病中的多...,肿瘤科
考登病中的多...,肿瘤外科
颅内肿瘤,肿瘤科
颅内肿瘤,肿瘤外科
卵巢肿瘤,肿瘤科
卵巢肿瘤,肿瘤外科
颅底肿瘤,肿瘤科
颅底肿瘤,肿瘤外科
阑尾肿瘤,肿瘤科
阑尾肿瘤,肿瘤外科
老年人乳腺癌,肿瘤科
老年人乳腺癌,肿瘤外科
老年人原发性肝癌,肿瘤科
老年人原发性肝癌,肿瘤外科
泪腺肿瘤,肿瘤科
泪腺肿瘤,肿瘤外科
颅后窝室管膜瘤,肿瘤科
颅后窝室管膜瘤,肿瘤外科
颅咽管瘤,肿瘤科
颅咽管瘤,肿瘤外科
良性肿瘤,肿瘤科
良性肿瘤,肿瘤外科
良性脂肪母细胞瘤,肿瘤科
良性脂肪母细胞瘤,肿瘤外科
弥漫性婴儿纤维瘤病,肿瘤科
弥漫性婴儿纤维瘤病,肿瘤外科
泌尿道肿瘤皮肤转移,肿瘤科
泌尿道肿瘤皮肤转移,肿瘤外科
梅克尔细胞癌,肿瘤科
梅克尔细胞癌,肿瘤外科
毛细淋巴管瘤,肿瘤科
毛细淋巴管瘤,肿瘤外科
毛胚细胞瘤,肿瘤科
毛胚细胞瘤,肿瘤外科
毛囊周围纤维瘤,肿瘤科
毛囊周围纤维瘤,肿瘤外科
毛囊皮脂腺囊...,肿瘤科
毛囊皮脂腺囊...,肿瘤外科
毛囊漏斗肿瘤,肿瘤科
毛囊漏斗肿瘤,肿瘤外科
毛母质瘤,肿瘤科
毛母质瘤,肿瘤外科
毛根鞘癌,肿瘤科
毛根鞘癌,肿瘤外科
毛发腺瘤,肿瘤科
毛发腺瘤,肿瘤外科
脑胶质瘤,肿瘤科
脑胶质瘤,肿瘤外科
尿道旁腺癌,肿瘤科
尿道旁腺癌,肿瘤外科
尿道癌,肿瘤科
尿道癌,肿瘤外科
内生性软骨瘤,肿瘤科
内生性软骨瘤,肿瘤外科
男性乳腺癌,肿瘤科
男性乳腺癌,肿瘤外科
黏液性小汗腺癌,肿瘤科
黏液性小汗腺癌,肿瘤外科
黏液纤维肉瘤,肿瘤科
黏液纤维肉瘤,肿瘤外科
黏膜相关样组...,肿瘤科
黏膜相关样组...,肿瘤外科
脑膜癌病,肿瘤科
脑膜癌病,肿瘤外科
颞叶肿瘤,肿瘤科
颞叶肿瘤,肿瘤外科
女性尿道癌,肿瘤科
女性尿道癌,肿瘤外科
男性尿道癌,肿瘤科
男性尿道癌,肿瘤外科
皮肤纤维瘤,肿瘤科
皮肤纤维瘤,肿瘤外科
皮肤平滑肌瘤,肿瘤科
皮肤平滑肌瘤,肿瘤外科
皮脂腺上皮瘤,肿瘤科
皮脂腺上皮瘤,肿瘤外科
平滑肌肉瘤,肿瘤科
平滑肌肉瘤,肿瘤外科
皮脂腺腺瘤,肿瘤科
皮脂腺腺瘤,肿瘤外科
皮脂腺癌,肿瘤科
皮脂腺癌,肿瘤外科
皮肤腺样囊性癌,肿瘤科
皮肤腺样囊性癌,肿瘤外科
皮肤软骨瘤,肿瘤科
皮肤软骨瘤,肿瘤外科
皮肤黏液瘤,肿瘤科
皮肤黏液瘤,肿瘤外科
皮肤淋巴细胞瘤,肿瘤科
皮肤淋巴细胞瘤,肿瘤外科
皮肤骨瘤,肿瘤科
皮肤骨瘤,肿瘤外科
膀胱葡萄状肉瘤,肿瘤科
膀胱葡萄状肉瘤,肿瘤外科
前列腺肉瘤,肿瘤科
前列腺肉瘤,肿瘤外科
青少年及小儿...,肿瘤科
青少年及小儿...,肿瘤外科
侵袭性指趾乳...,肿瘤科
侵袭性指趾乳...,肿瘤外科
侵袭性婴儿纤维瘤病,肿瘤科
侵袭性婴儿纤维瘤病,肿瘤外科
软骨母细胞瘤,肿瘤科
软骨母细胞瘤,肿瘤外科
乳头状囊腺瘤,肿瘤科
乳头状囊腺瘤,肿瘤外科
软腭癌,肿瘤科
软腭癌,肿瘤外科
软骨样汗管瘤,肿瘤科
软骨样汗管瘤,肿瘤外科
软骨粘液样纤维瘤,肿瘤科
软骨粘液样纤维瘤,肿瘤外科
乳腺纤维肉瘤,肿瘤科
乳腺纤维肉瘤,肿瘤外科
乳腺叶状囊肉瘤,肿瘤科
乳腺叶状囊肉瘤,肿瘤外科
软组织肉瘤,肿瘤科
软组织肉瘤,肿瘤外科
食管肉瘤,肿瘤科
食管肉瘤,肿瘤外科
神经纤维瘤病,肿瘤科
神经纤维瘤病,肿瘤外科
神经纤维肉瘤,肿瘤科
神经纤维肉瘤,肿瘤外科
生殖道肿瘤,肿瘤科
生殖道肿瘤,肿瘤外科
食管类癌,肿瘤科
食管类癌,肿瘤外科
输卵管肿瘤,肿瘤科
输卵管肿瘤,肿瘤外科
视神经胶质瘤,肿瘤科
视神经胶质瘤,肿瘤外科
湿疹样癌,肿瘤科
湿疹样癌,肿瘤外科
腮腺恶性肿瘤,肿瘤科
腮腺恶性肿瘤,肿瘤外科
食管平滑肌瘤,肿瘤科
食管平滑肌瘤,肿瘤外科
神经内分泌肿...,肿瘤科
神经内分泌肿...,肿瘤外科
听神经瘤,肿瘤科
听神经瘤,肿瘤外科
透明细胞棘皮瘤,肿瘤科
透明细胞棘皮瘤,肿瘤外科
透明细胞软骨肉瘤,肿瘤科
透明细胞软骨肉瘤,肿瘤外科
头部鳞状细胞癌,肿瘤科
头部鳞状细胞癌,肿瘤外科
透明细胞汗腺腺瘤,肿瘤科
透明细胞汗腺腺瘤,肿瘤外科
外阴恶性颗粒细胞瘤,肿瘤科
外阴恶性颗粒细胞瘤,肿瘤外科
外阴肿瘤,肿瘤科
外阴肿瘤,肿瘤外科
外阴腺鳞癌,肿瘤科
外阴腺鳞癌,肿瘤外科
外阴梅克尔细胞癌,肿瘤科
外阴梅克尔细胞癌,肿瘤外科
外阴基底细胞癌,肿瘤科
外阴基底细胞癌,肿瘤外科
外耳道乳头状瘤,肿瘤科
外耳道乳头状瘤,肿瘤外科
外阴恶性横纹肌样瘤,肿瘤科
外阴恶性横纹肌样瘤,肿瘤外科
外阴上皮样肉瘤,肿瘤科
外阴上皮样肉瘤,肿瘤外科
胃肠道伴癌综合征,肿瘤科
胃肠道伴癌综合征,肿瘤外科
外阴血管外皮细胞瘤,肿瘤科
外阴血管外皮细胞瘤,肿瘤外科
外阴肿瘤合并妊娠,肿瘤科
外阴肿瘤合并妊娠,肿瘤外科
微囊肿腺癌,肿瘤科
微囊肿腺癌,肿瘤外科
血管球瘤,肿瘤科
血管球瘤,肿瘤外科
血管母细胞瘤,肿瘤科
血管母细胞瘤,肿瘤外科
血管脂肪瘤,肿瘤科
血管脂肪瘤,肿瘤外科
小儿大脑半球胶质瘤,肿瘤科
小儿大脑半球胶质瘤,肿瘤外科
下丘脑错构瘤,肿瘤科
下丘脑错构瘤,肿瘤外科
小儿颅后窝室管膜瘤,肿瘤科
小儿颅后窝室管膜瘤,肿瘤外科
星形细胞瘤,肿瘤科
星形细胞瘤,肿瘤外科
涎腺癌,肿瘤科
涎腺癌,肿瘤外科
血管周细胞瘤,肿瘤科
血管周细胞瘤,肿瘤外科
血管网织细胞瘤,肿瘤科
